actor_name,birth_year,known_for,actor_role,actor_awards
Will Akana,0,"Warigami, Present Trauma","Reparto,  Efectos especiales,  Equipos adicionales",0
Roma Scarano,0,"The Retrospective, Lockdown",Reparto,"168 Film Festival, US"
Conrad Toohey,0,"Static Discharged, Lockdown",Reparto,0
Jeff Willy,0,"Intergalactic Chronicles, Full Disclosure","Reparto,  Guion,  Producción","Accolade Competition, Best Shorts Competition"
David Emerson Wilson,0,0,Reparto,0
Aïda Gómez,0,"Losers, La Reina del Pop","Equipos adicionales,  Reparto,  Producción","Festival de cine de Fuentes de Ebro, Festival de cine de Zaragoza"
Adriana Rivera,0,0,Reparto,0
Iria Sáez,0,0,Reparto,0
Fernando Rojo,0,"Cañas, La Reina del Pop",Reparto,0
Laura Contreras,0,"Future Shock, La novia",Reparto,"Conocido/a por, Más de esta persona"
Joey Herrera,0,What is Love?,Reparto,"Conocido/a por, Más de esta persona"
Lynn Miller Jr.,0,"""Docs Full Service"", Heart Full of Soul",Reparto,0
Reese Ravencraft,0,"""Dont Get Eaten"", Hi.","Reparto,  Guion","Sunny Side Up Film Festival, Milan Gold Awards"
Rashad Roberson,0,"Black Money, Respect 4 Life",Reparto,0
Thomas Barron Sampson,0,0,Reparto,Austin Under The Stars Film Festival
Gabriel Díaz,0,0,Reparto,0
Yolanda Lara,0,0,Reparto,0
Ricardo Morfín,0,Squirrels and Watermelons,Reparto,0
Alex Costello,0,"BMW USA: Talkin Like Walken, Olive Juice",Reparto,0
Ryan Perea,0,0,Reparto,0
Michael Johnston,0,0,Reparto,0
Camryn Bentley,0,0,Reparto,0
Sienna Cheryl Burton,0,"King Boyce: I Think I Fell in Love, Sweaty Larry",Reparto,0
Melissa Kunnap,0,"Black Lightning, DeadThirsty","Reparto,  Guion,  Dirección",0
Haley Leary,0,"Lethalogica, Spookt","Reparto,  Producción,  Guion","Another Hole in the Head Genre Film Festival, FilmQuest"
Quinn Reames,0,"Sweaty Larry, El Chévere",Reparto,0
Sean Paul Russell,0,0,"Dirección,  Reparto,  Guion",0
Bryce Carson,0,Hello My Name is Friend-Man,"Reparto,  Efectos especiales",0
Nathan Kroeger,0,0,Reparto,0
Mark Lowney,0,0,Reparto,0
Hannah Burns,0,0,Reparto,0
Rory Hough,0,"Underbelly Files: Chopper, White Rabbit",Reparto,0
Lynn Liong,0,"Faking It!, You Saved the Valley",Reparto,Vancouver Asian Film Festival
Sabrina Wu,0,Styx & Stones,Reparto,0
Tomi Sunmonu,0,House Party,Reparto,0
Boo Miller,0,"The Stand Up Sketch Show, Ten Dates",Reparto,"Underwire Film Festival, UK"
Gil Sidaway,0,"Halves of Three, O Amigo",Reparto,0
Ben Everett Riley,0,"Rest for the Wicked, 3 Men 1 Caravan","Reparto,  Equipos adicionales",0
Corrinne Wicks,0,"Doctors, Emmerdale","Reparto,  Casting,  Producción",Miami International Science Fiction Film Festival
Tom Butcher,1963,"And When Did You Last See Your Father?, Doctors",Reparto,0
Isabella Tainty,0,0,Reparto,0
Dylan John,0,0,Reparto,0
Juan Molina,0,"Edith, RX Pizza","Producción,  Dirección,  Guion",0
Knives Monroe,0,"Her Doppelgänger, Ingress","Dirección de fotografía y cámara,  Dirección,  Reparto",0
Jc Tovar,0,El Primer Beso,Reparto,0
Juan Tovar,0,0,Reparto,0
Sebastian Tovar,0,0,Reparto,0
Cory Eades,0,"Yellowstone, Espera hasta que se haga de noche","Reparto,  Equipos adicionales",0
Jaxson Hamilton,0,"The Face of Your Father, If I Could See the Stars","Reparto,  Especialistas",0
Marx Mitchell,0,"Audrey, Hopeless Romantic","Reparto,  Guion","Art is Alive Film Festival, Made in Arkansas Film Festival"
Abin Antony,0,"Prowl, Spades",Reparto,0
Gloria Bueno,0,0,Reparto,0
Anitaka Knight,0,"To the Yonder Revisited, In the Realms of Madness",Reparto,0
Stevie Marceaux,0,Dear Kevin,"Reparto,  Equipos adicionales,  Producción",0
Claudia Sechi,0,Ellie Makes a Friend,Reparto,0
Zeke Bluestone,0,"Plotz, ATL Live","Dirección,  Reparto,  Guion",0
Brandon Olmstead,0,0,"Reparto,  Guion,  Composición",0
Florence Jones,0,My Life with Face Blindness,Reparto,0
Annie Lees-Jones,0,"Augury, O.","Producción,  Reparto,  Dirección de la segunda unidad o asistencia a dirección",0
Maizilee Trevillion,0,0,Reparto,0
Levi Jennings,0,0,Reparto,0
Rebecca Miner,0,0,Reparto,0
Noah Gallant,0,0,"Reparto,  Guion,  Dirección",0
Shawna Adams,0,SandCastles,Reparto,0
Jay Nabb,0,"Holidazed, Liquor and Life","Reparto,  Equipos adicionales",0
Grady Eldridge,0,Bolognese,Reparto,0
Gray Fagan,0,0,"Reparto,  Dirección,  Guion",0
Kayla Fast,0,Tender,"Reparto,  Producción",0
Jennifer Gouchoe,0,"""Fall 99"", Jim & Cheryl","Reparto,  Producción,  Guion",0
Rudy Marquez,0,"Mayans M.C., 9-1-1","Reparto,  Equipos adicionales,  Producción","Studio City Film Festival, US, Anatomy Crime and Horror Film Festival"
Bonnyjean Hoffert,0,"See You Next Tuesday, The Wedding",Reparto,0
Jake Kowalke,0,"""Discos Dead"", Sorry Charlie","Reparto,  Producción,  Guion",0
Zoe Arthur,0,"Sleeping with Demons, Burning Daylight Media Originals",Reparto,0
Conrad Belau,0,0,Reparto,0
Connor Fedoroshyn,0,"High School, Sleeping with Demons",Reparto,0
Mamen Camacho,0,"Los Tortuga, Gran reserva",Reparto,Spanish Actors Union
Raquel Vicente,0,"Asunto Casting, Y un jamón",Reparto,0
Alejandro Martínez,0,0,Reparto,0
Lilan Bowden,1985,"Parks and Recreation, Te vigilo","Reparto,  Dirección,  Guion",0
Rhett George,0,"Call Me Kat, Bootyology","Reparto,  Música",0
Bill Posley,0,"9-1-1, Bitch Ass","Reparto,  Guion,  Dirección","SXSW Film Festival, Writers Guild of America, USA"
Judith Shelton,0,"Janeane from Des Moines, Patti and Marina","Reparto,  Guion",0
Erica Bardin,0,"Natural Hazards, 2 Girls 1 Cop","Reparto,  Producción,  Guion","SeriesFest, Portugal International Film Festival"
Rachel Pfennigwerth,0,"Godless Children, The Haunting of Prince Dom Pedro",Reparto,0
Chad Bruns,0,"Force to Fear, Who Killed Jane Doe?","Reparto,  Guion,  Producción","Accolade Competition, The Indie Horror Film Festival, Chicago, US"
Darby Baublitz,0,I Swiped the Wrong One,"Reparto,  Equipos adicionales",0
Hunter Ventura,0,"I Swiped the Wrong One, The Slash",Reparto,0
Paul Anderson,0,"Talisman, Megatiburón contra mecatiburón","Reparto,  Guion","South Film and Arts Academy Festival, IndieX Film Festival"
Krystal Ellsworth,0,"Lethal Love Letter, Women Is Losers","Reparto,  Producción,  Especialistas","Independent Shorts Awards, Point Lookout Film Festival"
Rolan Meyer,0,"Fate vs. Elena, The Interns","Reparto,  Producción",0
Reshma Gajjar,1978,"Moon Manor, Adele: Oh My God",Reparto,0
Sunseray Morson,0,0,"Reparto,  Producción,  Guion",0
Andrew Knox,0,"Chicago P.D., The Second City Presents: The Last Show Left on Earth",Reparto,"Best Shorts Competition, Independent Shorts Awards"
Emily Pendergast,1987,"Love, ""Were Doing Good""","Reparto,  Guion",0
Tim Baltz,1981,"Shrink, John Bronco","Reparto,  Guion,  Producción","Canadian Screen Awards, CA, IGN Summer Movie Awards"
Skyler Bible,0,"Grizzly Night, Dahmer - Monstruo: La historia de Jeffrey Dahmer","Reparto,  Especialistas,  Dirección",0
Christopher Matias Aguila,0,"Killing It, The Non-Essentials","Reparto,  Guion,  Producción","FilmOut San Diego, US, Alameda International Film Festival"
Michael HarPaz,0,"Chasing Shadows, Rikud Mesukan","Reparto,  Guion,  Composición",0
Bobbi Jene Smith,0,"Aviva, Broken Theater","Reparto,  Equipos adicionales,  Producción","Cinema Eye Honors Awards, US, Choreoscope International Dance Film Festival"
Or Schraiber,0,"Aviva, Bobbi Jene","Reparto,  Dirección,  Equipos adicionales","Fantaspoa International Fantastic Film Festival, First Hermetic International Film Festival"
