actor_name,birth_year,known_for,actor_role,actor_awards
Neven Pilipovic,1984,"Blót - Zwischen den Welten, Die Slawen - unsere geheimnisvollen Vorfahren",Reparto,0
Michael Hel,0,"The Protector, Shadow Master","Especialistas,  Reparto,  Guion","Independent Shorts Awards, Indie Short Fest"
Kevin Le,0,"Spider-Chan, Takeout","Especialistas,  Reparto","Urban Action Showcase And Expo, Indie Short Fest"
The Pickler,0,"Lil Stinky on the mic, Red Devil","Reparto,  Guion,  Dirección",0
Ya Boy Doug,0,"Lil Stinky on the mic, Snowed in","Sonido,  Reparto,  Guion",0
What Sandwich,0,"Snowed in, Meat Worm","Reparto,  Guion,  Edición",0
Irone Singleton,0,"The Walking Dead, El pacto","Reparto,  Producción,  Dirección",CinEuphoria Awards
Muddana Chaitanya Abhiram,0,"Roommates Part-1, Roommates Part-3","Dirección,  Reparto,  Guion",0
Aaron Aziz,0,"Sayu Yang Syukur, Romeo Kota","Reparto,  Dirección,  Especialistas",Malaysian Film Festival
Remy Ishak,0,"Pulang, Nur Kasih: The Movie",Reparto,"Malaysian Film Festival, ASEAN International Film Festival and Awards"
Syafiq Kyle,0,"Sheriff: Narko Integriti, Seribu Nina","Reparto,  Producción","Malaysian Film Festival, Asian Television Awards"
Shah Reza Mohd Shah,0,"Sangkar, Blood Brothers",Reparto,0
Mimi Lana,0,"The Experts, Framed",Reparto,Malaysian Film Festival
Jai Akash,0,Fearless Bond,Reparto,0
Anash,0,0,Reparto,0
Jey Dev,0,0,Reparto,0
Dharsan,0,"Fearless Bond, Ghost 3","Dirección,  Reparto,  Dirección de fotografía y cámara",0
Gowtham,0,0,Reparto,0
Wingsze Chung,0,"The Wong House, Amaterasu",Reparto,0
Elisha Howe,0,0,Reparto,0
Nisaro Karim,0,"Crushed Wings, Witness","Reparto,  Producción,  Dirección de fotografía y cámara","Bridge Fest, Vancouver, Flicks Film Festival"
Nick Khan,0,"Eternals, Renegades","Reparto,  Especialistas,  Equipos adicionales","Lift-Off Global Network, London, Los Angeles Motion Picture Festival"
Joe Kirton,0,"Geezers, TAWN-19","Reparto,  Especialistas",0
Rodrig Andrisan,0,"The Creature from Epping Forest 2: Born to Be Wild, Tuned In","Reparto,  Dirección,  Guion","Bratislava International Film Festival, Top Indie Film Awards"
Natalie Cameron Ward,0,"The Creature from Epping Forest 2: Born to Be Wild, Panties for Cinderella","Reparto,  Dirección de fotografía y cámara,  Maquillaje","Eastern Europe Film Festival, Tekka International Film Festival"
Rodrig Andrisan,0,"The Creature from Epping Forest 2: Born to Be Wild, Tuned In","Reparto,  Dirección,  Guion","Bratislava International Film Festival, Top Indie Film Awards"
Natalie Cameron Ward,0,"The Creature from Epping Forest 2: Born to Be Wild, Panties for Cinderella","Reparto,  Dirección de fotografía y cámara,  Maquillaje","Eastern Europe Film Festival, Tekka International Film Festival"
Rodrig Andrisan,0,"The Creature from Epping Forest 2: Born to Be Wild, Tuned In","Reparto,  Dirección,  Guion","Bratislava International Film Festival, Top Indie Film Awards"
Natalie Cameron Ward,0,"The Creature from Epping Forest 2: Born to Be Wild, Panties for Cinderella","Reparto,  Dirección de fotografía y cámara,  Maquillaje","Eastern Europe Film Festival, Tekka International Film Festival"
Saif Elmousa,0,0,Reparto,0
Nussair Nussairat,0,0,Reparto,0
Kareem El-Mousa,0,0,"Dirección,  Reparto",0
Rebecca Galarza,1989,"Dollface, No Activity",Reparto,0
Khalil' La'Marr Pickett,0,"Más dura será la caída, El escuadrón suicida","Especialistas,  Reparto",Screen Actors Guild Awards
Abriann Tolentino,0,"The Things We Bloom, Wish",Reparto,0
Dewayne Williams,0,0,Reparto,0
Brianna Paige Arsement,0,"Trapped in 100 Layers of Banned Toys!, PrestonCartoonz","Reparto,  Guion,  Equipo ejecutivo",0
Chase Bradshaw,0,"Cerco de sangre, All Roads to Pearla",Reparto,0
Alex Martin,0,"I Found Who Murdered Ben Azelart!, I Beat Poppy Playtime in Real Life!","Arte,  Reparto",0
Jessica Stacy,0,"BEATING Video Games IN REAL LIFE!, Escaping 100 Layers of Video Games!",Decoración,0
