actor_name,birth_year,known_for,actor_role,actor_awards
Stanescu Motatu Demetrio Leonidas,1974,"Dawn of Spectral Darkness, Ghaar, Dawn of Spectral Darkness","Dirección,  Reparto,  Guion","Alternative Film Festival, Lift-Off Global Network, London"
Stanescu Motatu Demetrio Leonidas,1974,"Dawn of Spectral Darkness, Ghaar, Dawn of Spectral Darkness","Dirección,  Reparto,  Guion","Alternative Film Festival, Lift-Off Global Network, London"
Stanescu Motatu Demetrio Leonidas,1974,"Dawn of Spectral Darkness, Ghaar, Dawn of Spectral Darkness","Dirección,  Reparto,  Guion","Alternative Film Festival, Lift-Off Global Network, London"
L.T. Hewitt,0,"Battersea Power Station, Nadsat","Reparto,  Guion,  Dirección",Art Film Awards
Eliana Sera,0,0,Reparto,0
Lara Sprosen,0,0,Reparto,0
Julian Casablancas,0,"Somewhere, Click","Reparto,  Composición,  Música",Grammy Awards
Tyler Silvers,0,"One Fall, Manny & Lo","Reparto,  Guion,  Producción",0
Seaton Smith,0,"Mulaney, Treasure Trouble","Reparto,  Equipos adicionales,  Producción",0
Sam Song Li,1996,"Better Call Saul, Yo nunca","Reparto,  Producción,  Dirección",0
Haskiri Velazquez,1995,"Rapera a los 40, The Birch","Reparto,  Producción",Imagen Foundation Awards
Lea Zawada,0,"FBI: Most Wanted, The Librarians","Reparto,  Guion,  Banda sonora",Focus International Film Festival
Matt Walton,0,"Notorious, Onion SportsDome","Reparto,  Producción,  Equipo ejecutivo","Conocido/a por, Más de esta persona"
Charlie Alejandro,0,"El caballero oscuro: La leyenda renace, Code 13: Unreadable","Reparto,  Producción,  Equipos adicionales","Paris Film Festival, Screen Actors Guild Awards"
Bryce Breen,0,"Hunting Season, A Predator Returns",Reparto,0
Dave Carlson,0,0,Reparto,0
Shawn Fitzgibbon,1972,"Defender a Jacob, Manchester frente al mar","Reparto,  Dirección,  Guion",New York City Independent Film Festival
Kristy Frye,0,"Flush, Eureka","Maquillaje,  Reparto,  Guion y continuidad",0
Meghan Atherton,0,"The Painter, The Reception","Reparto,  Producción",0
Josh Fesler,0,"Breaking News, The Joymaker","Reparto,  Cámara y electricidad",0
Bryan A. Mackenzie,0,"Golden, Concerto for Abigail","Dirección de fotografía y cámara,  Edición,  Cámara y electricidad","Couch Film Festival, A Place Called Sacramento Film Festival"
Daniel Rosemon,0,"Another Time, Rise of the Superkid","Cámara y electricidad,  Reparto,  Sonido",0
Bohn Connor,0,"Another Time, War of the Wills","Reparto,  Guion y continuidad",0
Bethany Hughes,0,0,Reparto,0
Owen James,1986,"Say Nothing, Haunted Ulster Live","Reparto,  Dirección,  Guion",0
Francesco Cirolini,0,"SOKO Kitzbühel, Pfarrer Braun",Reparto,0
Alicia Güttler,0,0,Reparto,0
Luca Güttler,0,0,Reparto,0
Thomas Halder,0,"Caso Murer: El carnicero de Vilnius, Alpenkönig",Reparto,0
Lisa Hörtnagl,0,"Das zerbrochene Gesicht, Hirschen",Reparto,0
Deon Baranek,0,0,Reparto,0
Shannon Hardy,0,0,Reparto,0
Jack Horrigan,0,Shannon Is Strange,Reparto,0
Jessica McQuarter,0,"Sunshine Circle, Shannon Is Strange","Reparto,  Vestuario",0
Jordan Pries,0,0,"Reparto,  Composición",0
Timmy D'Arnay,0,"The Scoundrel and the Showgirl, ""Duncans Toy Chest""","Dirección,  Guion,  Producción",0
Daria Kunpan,0,"Graceland Is for Gooners, Home of the Brave",Reparto,0
William Lawrence Toussaint,0,"Science Bro, McCanick","Reparto,  Guion,  Dirección",0
Roy Gutierrez,0,"Berdella, Killer Weed","Reparto,  Cámara y electricidad,  Efectos visuales","Independent Shorts Awards, New York International Film Awards"
Riley Hyde,0,"We Are Never Ever Getting Back Together, Til Death",Reparto,0
Natalie Bendheim,0,"Death of a Douchebag, Til Death","Reparto,  Producción,  Guion","Independent Shorts Awards, New York International Film Awards"
Rob Banks,0,"Hollywood and Vine, Succubus Next Door","Reparto,  Producción,  Guion",0
Rachel Michetti,0,"Beautiful, Candy Lawrence","Reparto,  Guion,  Dirección de la segunda unidad o asistencia a dirección","Calgary International Film Festival, Fort Worth Indie Film Showcase, US"
Austin Kovacs Dellow,0,0,Reparto,0
Amanda Wong,0,"Buffoons & the Killer-bee Conspiracy, Cacti and Weed",Reparto,Portland Comedy Film Festival
Lori Watt,0,"Henderson, Time Helmet","Reparto,  Producción,  Dirección de producción","Leo Awards, Seattle Film Festival"
Chloé Gouneau,0,"Home and Away, Los misteriosos asesinatos de Miss Fisher","Reparto,  Equipos adicionales,  Arte",0
Samantha Powell von Lear,0,"""Its Teabatable""",Reparto,0
Jim Punnett,0,"Mortal Kombat, Thor: Love and Thunder","Reparto,  Especialistas,  Guion",0
Aditya Putcha,0,The Commercial,Reparto,0
Carlo Savaris,0,"The Food Chain, The Commercial","Reparto,  Equipos adicionales",0
Dan Garland,0,"A Dark Foe, Caged and Wild",Reparto,0
Ethan Mikael,0,"The Self, ""Sunday at the Reissmans""","Reparto,  Guion,  Dirección",0
Austin Nolan,0,I Wanna Be Happy,Reparto,0
Sarah Dickson,0,"Monitored, I Was There",Reparto,0
Liv Morrison,0,Monitored,"Reparto,  Vestuario",0
Carl Swanson,0,"Road to Damascus, The Ballad of Travis Hunter",Reparto,0
Mary Ann Biewener,0,"Do Not Disturb, Jean-Paul Luc Sébastien René",Reparto,0
Arye Gross,0,"Minority Report, The Rookie","Reparto,  Dirección",0
Philip John,0,"Outlander, Moon Dogs","Dirección,  Guion,  Reparto","BAFTA Awards, Scotland, BAFTA Awards, Wales"
Dominic Randazzo,0,0,Reparto,0
Simon Vadas,0,"The Writer, Cybersex","Dirección,  Guion",0
Sam White,0,Rodent,"Reparto,  Dirección de la segunda unidad o asistencia a dirección,  Cámara y electricidad",0
Richard Jenkins Jr.,0,"Enough About Me, The Myth of Choice",Reparto,0
Tyler R. Jenkins,2002,0,"Composición,  Edición,  Música",0
Cecile Geindre,0,"""Le monde daprès 2"", Vasilisa",Reparto,0
Angeli Hucher de Barros,0,"Un jeune amour, Cherchez Hortense","Reparto,  Dirección de la segunda unidad o asistencia a dirección",0
Julien Jacob,0,"Moloch, Jubilación: imposible",Reparto,Bari Under The Stars Film Festival
Jean-Michel Rucheton,0,"Balthazar, Nique Verlaine",Reparto,0
Lani Sogoyou,0,"La paz de Marsella, Les Flâneuses","Reparto,  Dirección,  Guion",0
Christa Cannon,0,"Chhevan Dariya, The Here Between","Reparto,  Música",0
Amanda Morales,0,0,Reparto,0
Mark Robles,0,0,Reparto,0
Alan Baker,0,"Chicago Fire, Leben",Reparto,0
Ryan Keith,0,0,"Dirección,  Guion,  Producción",0
Daisy Melody,0,"Sol, ""Miami: A Decades Worth""",Reparto,0
Tiffany Sparks,0,Mr. Fans,Reparto,0
Erica Brauer,0,"Three Friends, ""A Heros Welcome""",Reparto,0
Roger Gutierrez,0,"Model Citizen, Justiciero de los ángeles",Reparto,"SENE Film, Music and Art Festival, Dreamachine International Film Festival"
Joey Jupiter-Levin,0,0,"Reparto,  Producción,  Equipos adicionales",Scorpiusfest
Gregory Niebel,0,"Cypher, Behind the Movement",Reparto,0
Donna Marie Sergi,0,"La frontera prohibida, Roll Call",Reparto,0
Val Roberts,0,0,Reparto,0
Olivia Simon,0,0,Reparto,0
Victoria Viglione,0,Super Stud the Wonder Horse,"Reparto,  Dirección,  Guion",0
